icd9,icd10,description
99529,T402X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T403X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T404X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T405X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T40605,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T40695,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T407X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T40905,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T40995,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T415X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T420X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T421X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T422X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T423X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T424X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T425X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T426X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T4275X,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T428X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T43015,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T43025,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T431X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T43205,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T43215,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T43225,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T43295,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T433X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T434X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T43505,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T43595,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T43605,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T43615,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T43625,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T43635,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T43695,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T438X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T4395X,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T440X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T441X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T442X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T443X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T444X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T445X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T446X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T447X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T448X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T44905,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T450X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T451X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T452X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T453X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T454X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T45515,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T45525,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T45605,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T45615,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T45625,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T45695,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T457X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T458X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T4595X,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T460X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T461X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T462X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T463X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T464X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T465X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T466X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T467X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T468X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T46905,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T46995,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T470X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T471X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T472X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T473X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T474X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T475X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T476X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T477X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T478X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T4795X,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T480X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T481X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T48205,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T48295,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T483X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T484X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T485X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T486X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T48905,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T48995,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T490X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T491X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T492X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T493X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T494X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T495X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T496X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T497X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T498X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T4995X,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T500X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T501X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T502X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T503X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T504X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T505X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T506X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T507X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T508X5,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T50995,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T50A15,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T50A25,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T50A95,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T50B15,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T50B95,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T50Z15,"Unspecified adverse effect of other drug, medicinal and biological substance"
99529,T50Z95,"Unspecified adverse effect of other drug, medicinal and biological substance"
9953,T7840X,"Allergy, unspecified, not elsewhere classified"
9954,T882XX,"Shock due to anesthesia, not elsewhere classified"
99550,T7492X,"Child abuse, unspecified"
99550,T7692X,"Child abuse, unspecified"
99551,T7432X,Child emotional/psychological abuse
99551,T7632X,Child emotional/psychological abuse
99552,T7402X,Child neglect (nutritional)
99552,T7602X,Child neglect (nutritional)
99553,T7422X,Child sexual abuse
99553,T7622X,Child sexual abuse
99554,T7412X,Child physical abuse
99554,T7612X,Child physical abuse
99555,T744XX,Shaken baby syndrome
99559,T7492X,Other child abuse and neglect
99559,T7692X,Other child abuse and neglect
99560,T7800X,Anaphylactic reaction due to unspecified food
99561,T7801X,Anaphylactic reaction due to peanuts
99562,T7802X,Anaphylactic reaction due to crustaceans
99563,T7804X,Anaphylactic reaction due to fruits and vegetables
99564,T7805X,Anaphylactic reaction due to tree nuts and seeds
99565,T7803X,Anaphylactic reaction due to fish
99566,T7806X,Anaphylactic reaction due to food additives
99567,T7807X,Anaphylactic reaction due to milk products
99568,T7808X,Anaphylactic reaction due to eggs
99569,T7809X,Anaphylactic reaction due to other specified food
9957,T781XX,"Other adverse food reactions, not elsewhere classified"
99580,T7491X,"Adult maltreatment, unspecified"
99580,T7691X,"Adult maltreatment, unspecified"
99581,T7411X,Adult physical abuse
99581,T7611X,Adult physical abuse
99582,T7431X,Adult emotional/psychological abuse
99582,T7631X,Adult emotional/psychological abuse
99583,T7421X,Adult sexual abuse
99583,T7621X,Adult sexual abuse
99584,T7401X,Adult neglect (nutritional)
99584,T7601X,Adult neglect (nutritional)
99585,T7491X,Other adult abuse and neglect
99585,T7691X,Other adult abuse and neglect
99586,T883XX,Malignant hyperthermia
99589,T8851X,"Other specified adverse effects, not elsewhere classified"
99590,R6510,"Systemic inflammatory response syndrome, unspecified"
99591,A419,Sepsis
99592,R6520,Severe sepsis
99593,R6510,Systemic inflammatory response syndrome due to noninfectious process without acute organ dysfunction
99594,R6511,Systemic inflammatory response syndrome due to noninfectious process with acute organ dysfunction
99600,T82519,"Mechanical complication of unspecified cardiac device, implant, and graft"
99600,T82529,"Mechanical complication of unspecified cardiac device, implant, and graft"
99600,T82539,"Mechanical complication of unspecified cardiac device, implant, and graft"
99600,T82599,"Mechanical complication of unspecified cardiac device, implant, and graft"
99601,T82110,Mechanical complication due to cardiac pacemaker (electrode)
99601,T82111,Mechanical complication due to cardiac pacemaker (electrode)
99601,T82120,Mechanical complication due to cardiac pacemaker (electrode)
99601,T82121,Mechanical complication due to cardiac pacemaker (electrode)
99601,T82190,Mechanical complication due to cardiac pacemaker (electrode)
99601,T82191,Mechanical complication due to cardiac pacemaker (electrode)
99602,T8201X,Mechanical complication due to heart valve prosthesis
99602,T8202X,Mechanical complication due to heart valve prosthesis
99602,T8203X,Mechanical complication due to heart valve prosthesis
99602,T8209X,Mechanical complication due to heart valve prosthesis
99603,T82211,Mechanical complication due to coronary bypass graft
99603,T82212,Mechanical complication due to coronary bypass graft
99603,T82213,Mechanical complication due to coronary bypass graft
