icd9,icd10,description
7875,R1911,Absent bowel sounds
7875,R1912,Hyperactive bowel sounds
7875,R1915,Other abnormal bowel sounds
78760,R159,Full incontinence of feces
78761,R150,Incomplete defecation
78762,R151,Fecal smearing
78763,R152,Fecal urgency
7877,R195,Other fecal abnormalities
78791,K5229,Other allergic and dietetic gastroenteritis and colitis
78791,K5289,Other specified noninfective gastroenteritis and colitis
78791,R197,"Diarrhea, unspecified"
78799,R194,Change in bowel habit
78799,R198,Other specified symptoms and signs involving the digestive system and abdomen
7880,N23,Unspecified renal colic
7881,R300,Dysuria
7881,R309,"Painful micturition, unspecified"
78820,R339,"Retention of urine, unspecified"
78821,R3914,Feeling of incomplete bladder emptying
78829,R338,Other retention of urine
78830,R32,Unspecified urinary incontinence
78831,N3941,Urge incontinence
78832,N393,Stress incontinence (female) (male)
78833,N3946,Mixed incontinence
78834,N3942,Incontinence without sensory awareness
78835,N3943,Post-void dribbling
78836,N3944,Nocturnal enuresis
78837,N3945,Continuous leakage
78838,N39490,Overflow incontinence
78839,N39491,Coital incontinence
78839,N39492,Postural (urinary) incontinence
78839,N39498,Other specified urinary incontinence
78841,R350,Frequency of micturition
78842,R358,Other polyuria
78843,R351,Nocturia
7885,R34,Anuria and oliguria
78861,R3913,Splitting of urinary stream
78862,R3912,Poor urinary stream
78863,R3915,Urgency of urination
78864,R3911,Hesitancy of micturition
78865,R3916,Straining to void
78869,R39191,Need to immediately re-void
78869,R39192,Position dependent micturition
78869,R39198,Other difficulties with micturition
7887,R360,Urethral discharge without blood
7887,R369,"Urethral discharge, unspecified"
7888,R390,Extravasation of urine
78891,R3981,Functional urinary incontinence
78899,R301,Vesical tenesmus
78899,R392,Extrarenal uremia
78899,R3982,Chronic bladder pain
78899,R3989,Other symptoms and signs involving the genitourinary system
78900,R109,Unspecified abdominal pain
78901,R1011,Right upper quadrant pain
78902,R1012,Left upper quadrant pain
78903,R1031,Right lower quadrant pain
78904,R1032,Left lower quadrant pain
78905,R1033,Periumbilical pain
78906,R1013,Epigastric pain
78907,R1084,Generalized abdominal pain
78909,R1010,"Upper abdominal pain, unspecified"
78909,R102,Pelvic and perineal pain
78909,R1030,"Lower abdominal pain, unspecified"
7891,R160,"Hepatomegaly, not elsewhere classified"
7892,R161,"Splenomegaly, not elsewhere classified"
78930,R1900,"Intra-abdominal and pelvic swelling, mass and lump, unspecified site"
78931,R1901,"Right upper quadrant abdominal swelling, mass and lump"
78932,R1902,"Left upper quadrant abdominal swelling, mass and lump"
78933,R1903,"Right lower quadrant abdominal swelling, mass and lump"
78934,R1904,"Left lower quadrant abdominal swelling, mass and lump"
78935,R1905,"Periumbilic swelling, mass or lump"
78936,R1906,"Epigastric swelling, mass or lump"
78937,R1907,"Generalized intra-abdominal and pelvic swelling, mass and lump"
78939,R1909,"Other intra-abdominal and pelvic swelling, mass and lump"
78940,R1930,"Abdominal rigidity, unspecified site"
78941,R1931,Right upper quadrant abdominal rigidity
78942,R1932,Left upper quadrant abdominal rigidity
78943,R1933,Right lower quadrant abdominal rigidity
78944,R1934,Left lower quadrant abdominal rigidity
78945,R1935,Periumbilic abdominal rigidity
78946,R1936,Epigastric abdominal rigidity
78947,R1937,Generalized abdominal rigidity
78949,R1930,"Abdominal rigidity, unspecified site"
78951,R180,Malignant ascites
78959,R188,Other ascites
78960,R10819,"Abdominal tenderness, unspecified site"
78960,R10829,"Rebound abdominal tenderness, unspecified site"
78961,R10811,Right upper quadrant abdominal tenderness
78961,R10821,Right upper quadrant rebound abdominal tenderness
78962,R10812,Left upper quadrant abdominal tenderness
78962,R10822,Left upper quadrant rebound abdominal tenderness
78963,R10813,Right lower quadrant abdominal tenderness
78963,R10823,Right lower quadrant rebound abdominal tenderness
78964,R10814,Left lower quadrant abdominal tenderness
78964,R10824,Left lower quadrant rebound abdominal tenderness
78965,R10815,Periumbilic abdominal tenderness
78965,R10825,Periumbilic rebound abdominal tenderness
78966,R10816,Epigastric abdominal tenderness
78966,R10826,Epigastric rebound abdominal tenderness
78967,R10817,Generalized abdominal tenderness
78967,R10827,Generalized rebound abdominal tenderness
78969,R10819,"Abdominal tenderness, unspecified site"
78969,R10829,"Rebound abdominal tenderness, unspecified site"
7897,R1083,Colic
7899,R198,Other specified symptoms and signs involving the digestive system and abdomen
79001,R710,Precipitous drop in hematocrit
79009,R718,Other abnormality of red blood cells
7901,R700,Elevated erythrocyte sedimentation rate
79021,R7301,Impaired fasting glucose
79022,R7302,Impaired glucose tolerance (oral)
79029,R7303,Prediabetes
79029,R7309,Other abnormal glucose
7903,R780,Finding of alcohol in blood
7904,R740,Nonspecific elevation of levels of transaminase and lactic acid dehydrogenase [LDH]
7905,R748,Abnormal levels of other serum enzymes
7906,R7889,"Finding of other specified substances, not normally found in blood"
7906,R790,Abnormal level of blood mineral
7906,R7989,Other specified abnormal findings of blood chemistry
7907,R7881,Bacteremia
7908,B349,"Viral infection, unspecified"
79091,R7981,Abnormal blood-gas level
79092,R791,Abnormal coagulation profile
79093,R9720,Elevated prostate specific antigen [PSA]
79093,R9721,Rising PSA following treatment for malignant neoplasm of prostate
79094,E0781,Sick-euthyroid syndrome
79095,R7982,Elevated C-reactive protein (CRP)
79099,R7889,"Finding of other specified substances, not normally found in blood"
79099,R789,"Finding of unspecified substance, not normally found in blood"
7910,R803,Bence Jones proteinuria
7910,R809,"Proteinuria, unspecified"
7911,R820,Chyluria
7912,R823,Hemoglobinuria
7913,R821,Myoglobinuria
7914,R822,Biliuria
7915,R81,Glycosuria
7916,R824,Acetonuria
7917,R8299,Other abnormal findings in urine
7919,R825,"Elevated urine levels of drugs, medicaments and biological substances"
7919,R8271,Bacteriuria
7919,R8279,Other abnormal findings on microbiological examination of urine
7919,R8299,Other abnormal findings in urine
7920,R839,Unspecified abnormal finding in cerebrospinal fluid
7921,R195,Other fecal abnormalities
7922,R869,Unspecified abnormal finding in specimens from male genital organs
7923,O289,Unspecified abnormal findings on antenatal screening of mother
7924,R859,Unspecified abnormal finding in specimens from digestive organs and abdominal cavity
7925,R880,Cloudy (hemodialysis) (peritoneal) dialysis effluent
7929,R849,Unspecified abnormal finding in specimens from respiratory organs and thorax
7929,R859,Unspecified abnormal finding in specimens from digestive organs and abdominal cavity
7929,R879,Unspecified abnormal finding in specimens from female genital organs
7929,R888,Abnormal findings in other body fluids and substances
7929,R899,"Unspecified abnormal finding in specimens from other organs, systems and tissues"
7930,R930,"Abnormal findings on diagnostic imaging of skull and head, not elsewhere classified"
79311,R911,Solitary pulmonary nodule
79319,R918,Other nonspecific abnormal finding of lung field
7932,R931,Abnormal findings on diagnostic imaging of heart and coronary circulation
7932,R938,Abnormal findings on diagnostic imaging of other specified body structures
7933,R932,Abnormal findings on diagnostic imaging of liver and biliary tract
7934,R933,Abnormal findings on diagnostic imaging of other parts of digestive tract
7935,R9341,"Abnormal radiologic findings on diagnostic imaging of renal pelvis, ureter, or bladder"
7935,R93421,Abnormal radiologic findings on diagnostic imaging of right kidney
7935,R93422,Abnormal radiologic findings on diagnostic imaging of left kidney
7935,R93429,Abnormal radiologic findings on diagnostic imaging of unspecified kidney
7935,R9349,Abnormal radiologic findings on diagnostic imaging of other urinary organs
7936,R935,"Abnormal findings on diagnostic imaging of other abdominal regions, including retroperitoneum"
7937,R936,Abnormal findings on diagnostic imaging of limbs
7937,R937,Abnormal findings on diagnostic imaging of other parts of musculoskeletal system
79380,R928,Other abnormal and inconclusive findings on diagnostic imaging of breast
79381,R920,Mammographic microcalcification found on diagnostic imaging of breast
79382,R922,Inconclusive mammogram
79389,R928,Other abnormal and inconclusive findings on diagnostic imaging of breast
79391,R939,Diagnostic imaging inconclusive due to excess body fat of patient
79399,R938,Abnormal findings on diagnostic imaging of other specified body structures
79400,R9409,Abnormal results of other function studies of central nervous system
79401,R9081,Abnormal echoencephalogram
79402,R9401,Abnormal electroencephalogram [EEG]
79409,R9402,Abnormal brain scan
79409,R9409,Abnormal results of other function studies of central nervous system
79410,R94130,"Abnormal response to nerve stimulation, unspecified"
79411,R94111,Abnormal electroretinogram [ERG]
79412,R94110,Abnormal electro-oculogram [EOG]
79413,R94112,Abnormal visually evoked potential [VEP]
79414,R94113,Abnormal oculomotor study
79415,R94120,Abnormal auditory function study
79416,R94121,Abnormal vestibular function study
79417,R94131,Abnormal electromyogram [EMG]
79419,R94118,Abnormal results of other function studies of eye
79419,R94128,Abnormal results of other function studies of ear and other special senses
79419,R94138,Abnormal results of other function studies of peripheral nervous system
7942,R942,Abnormal results of pulmonary function studies
79430,R9430,"Abnormal result of cardiovascular function study, unspecified"
79431,R9431,Abnormal electrocardiogram [ECG] [EKG]
79439,R9439,Abnormal result of other cardiovascular function study
7944,R944,Abnormal results of kidney function studies
7945,R946,Abnormal results of thyroid function studies
7946,R947,Abnormal results of other endocrine function studies
7947,R948,Abnormal results of function studies of other organs and systems
7948,R945,Abnormal results of liver function studies
7949,R948,Abnormal results of function studies of other organs and systems
79500,R87619,Unspecified abnormal cytological findings in specimens from cervix uteri
79501,R87610,Atypical squamous cells of undetermined significance on cytologic smear of cervix (ASC-US)
79502,R87611,Atypical squamous cells cannot exclude high grade squamous intraepithelial lesion on cytologic smear of cervix (ASC-H)
79503,R87612,Low grade squamous intraepithelial lesion on cytologic smear of cervix (LGSIL)
79504,R87613,High grade squamous intraepithelial lesion on cytologic smear of cervix (HGSIL)
79505,R87810,Cervical high risk human papillomavirus (HPV) DNA test positive
79506,R87614,Cytologic evidence of malignancy on smear of cervix
79507,R87616,Satisfactory cervical smear but lacking transformation zone
79508,R87615,Unsatisfactory cytologic smear of cervix
79509,R87820,Cervical low risk human papillomavirus (HPV) DNA test positive
79510,R87628,Other abnormal cytological findings on specimens from vagina
79511,R87620,Atypical squamous cells of undetermined significance on cytologic smear of vagina (ASC-US)
79512,R87621,Atypical squamous cells cannot exclude high grade squamous intraepithelial lesion on cytologic smear of vagina (ASC-H)
79513,R87622,Low grade squamous intraepithelial lesion on cytologic smear of vagina (LGSIL)
79514,R87623,High grade squamous intraepithelial lesion on cytologic smear of vagina (HGSIL)
79515,R87811,Vaginal high risk human papillomavirus (HPV) DNA test positive
79516,R87624,Cytologic evidence of malignancy on smear of vagina
79518,R87625,Unsatisfactory cytologic smear of vagina
79519,R87628,Other abnormal cytological findings on specimens from vagina
7952,R898,"Other abnormal findings in specimens from other organs, systems and tissues"
79531,R895,"Abnormal microbiological findings in specimens from other organs, systems and tissues"
79539,R899,"Unspecified abnormal finding in specimens from other organs, systems and tissues"
7954,R897,"Abnormal histological findings in specimens from other organs, systems and tissues"
79551,R7611,Nonspecific reaction to tuberculin skin test without active tuberculosis
79552,R7612,Nonspecific reaction to cell mediated immunity measurement of gamma interferon antigen response without active tuberculosis
7956,R768,Other specified abnormal immunological findings in serum
79571,R75,Inconclusive laboratory evidence of human immunodeficiency virus [HIV]
79579,R760,Raised antibody titer
79579,R768,Other specified abnormal immunological findings in serum
79579,R769,"Abnormal immunological finding in serum, unspecified"
79581,R970,Elevated carcinoembryonic antigen [CEA]
79582,R971,Elevated cancer antigen 125 [CA 125]
79589,R978,Other abnormal tumor markers
7960,R825,"Elevated urine levels of drugs, medicaments and biological substances"
7960,R826,Abnormal urine levels of substances chiefly nonmedicinal as to source
7960,R892,"Abnormal level of other drugs, medicaments and biological substances in specimens from other organs, systems and tissues"
7960,R893,"Abnormal level of substances chiefly nonmedicinal as to source in specimens from other organs, systems and tissues"
7961,R292,Abnormal reflex
7962,R030,"Elevated blood-pressure reading, without diagnosis of hypertension"
7963,R031,Nonspecific low blood-pressure reading
7964,R6889,Other general symptoms and signs
